date,code,open,high,low,close,preclose,volume,amount,pctChg
2002-07-02,sh.000001,1707.4470,1725.8940,1698.8320,1724.9490,1713.7050,1337813300,12692810736.0000,0.656123
2002-07-03,sh.000001,1727.0900,1736.0780,1719.6220,1730.9190,1724.9490,1394988300,13262936584.0000,0.346096
2002-07-04,sh.000001,1731.8990,1735.8290,1710.2880,1713.1350,1730.9190,1389830900,12856610506.0000,-1.027427
2002-07-05,sh.000001,1709.8420,1722.4800,1704.1870,1722.1880,1713.1350,1140135500,10822714520.0000,0.528445
2002-07-08,sh.000001,1723.5790,1737.8590,1721.1240,1732.9340,1722.1880,1085101500,11098899355.0000,0.623972
2002-07-09,sh.000001,1733.8340,1741.9180,1724.3910,1729.9860,1732.9340,1053601600,10444746284.0000,-0.170116
2002-07-10,sh.000001,1728.5170,1729.7340,1698.8290,1701.8240,1729.9860,1223320300,11949595803.0000,-1.627874
2002-07-11,sh.000001,1698.2130,1712.1990,1689.2230,1696.9400,1701.8240,918741100,9282337045.0000,-0.286988
2002-07-12,sh.000001,1696.6440,1706.4370,1693.2110,1698.2980,1696.9400,808398700,8390500372.0000,0.080028
2002-07-15,sh.000001,1696.8080,1697.3790,1685.5380,1687.9450,1698.2980,799983900,8025674109.0000,-0.609612
2002-07-16,sh.000001,1687.6660,1704.7690,1686.8100,1691.6230,1687.9450,705637700,6945805680.0000,0.217904
2002-07-17,sh.000001,1692.4470,1702.2360,1680.1990,1701.7180,1691.6230,630034400,6253292763.0000,0.596762
2002-07-18,sh.000001,1703.8080,1711.6860,1695.3960,1704.9120,1701.7180,816779400,8109548621.0000,0.187691
2002-07-19,sh.000001,1706.3590,1714.0900,1703.3810,1713.8610,1704.9120,718322900,7453637036.0000,0.524894
2002-07-22,sh.000001,1712.0200,1712.3300,1678.5000,1681.0100,1713.8610,833387100,8274087668.0000,-1.916780
2002-07-23,sh.000001,1676.9040,1684.6550,1670.3790,1673.8610,1681.0100,654092600,6693794115.0000,-0.425283
2002-07-24,sh.000001,1673.6820,1679.6630,1667.4400,1672.4000,1673.8610,524849200,5297384221.0000,-0.087279
2002-07-25,sh.000001,1675.4730,1682.8860,1662.3800,1665.1090,1672.4000,526820700,5182105083.0000,-0.435961
2002-07-26,sh.000001,1665.0890,1670.2300,1656.8200,1665.0890,1665.1090,507634400,4861312682.0000,-0.001202
2002-07-29,sh.000001,1654.9250,1665.9550,1647.2650,1665.6740,1665.0890,483198300,4824133780.0000,0.035131
2002-07-30,sh.000001,1666.5790,1672.1200,1656.8520,1669.0020,1665.6740,588782900,6117257337.0000,0.199799
2002-07-31,sh.000001,1667.6230,1671.4800,1649.0070,1651.5940,1669.0020,510307400,5325009268.0000,-1.043016
2002-08-01,sh.000001,1650.0500,1659.9700,1639.2300,1653.0100,1651.5940,482500800,4698493544.0000,0.085736
2002-08-02,sh.000001,1653.6400,1662.7200,1653.1700,1661.8700,1653.0100,403184300,4067444460.0000,0.535991
2002-08-05,sh.000001,1661.4000,1661.5800,1652.4000,1653.9600,1661.8700,380347300,4085991622.0000,-0.475972
2002-08-06,sh.000001,1652.9420,1679.8110,1649.8930,1670.6190,1653.9600,678117200,6427125047.0000,1.007223
2002-08-07,sh.000001,1670.1730,1670.8080,1663.9270,1668.0650,1670.6190,349656100,3610395781.0000,-0.152882
2002-08-08,sh.000001,1668.5130,1675.3020,1657.4680,1659.8020,1668.0650,401309400,4062433494.0000,-0.495361
2002-08-09,sh.000001,1658.4430,1658.7720,1642.7710,1647.0460,1659.8020,463683800,4856738027.0000,-0.768524
2002-08-12,sh.000001,1642.4770,1642.5930,1633.0940,1634.5660,1647.0460,419616300,4343152704.0000,-0.757719
2002-08-13,sh.000001,1633.6770,1642.4110,1633.5470,1636.6320,1634.5660,292338700,3157477263.0000,0.126389
2002-08-14,sh.000001,1636.8890,1647.0860,1635.2870,1646.7220,1636.6320,296337300,3082671691.0000,0.616515
2002-08-15,sh.000001,1646.6160,1647.0700,1632.1330,1634.3660,1646.7220,320742300,3271647982.0000,-0.750344
2002-08-16,sh.000001,1632.9610,1652.9800,1624.0490,1646.7920,1634.3660,571630300,5366894600.0000,0.760296
2002-08-19,sh.000001,1645.9310,1650.0860,1641.4030,1644.3010,1646.7920,354075000,3515355061.0000,-0.151262
2002-08-20,sh.000001,1644.6160,1673.9150,1644.2480,1671.3510,1644.3010,806275700,7429759687.0000,1.645071
2002-08-21,sh.000001,1671.9910,1677.9540,1668.3640,1673.5490,1671.3510,624342700,6019225511.0000,0.131510
2002-08-22,sh.000001,1672.6960,1696.2770,1672.4270,1686.1110,1673.5490,888265700,9449429128.0000,0.750621
2002-08-23,sh.000001,1686.2960,1688.1240,1679.1150,1683.2070,1686.1110,549982200,6200475381.0000,-0.172227
2002-08-26,sh.000001,1682.1360,1682.3160,1668.8230,1670.6850,1683.2070,495181600,5366809560.0000,-0.743935
2002-08-27,sh.000001,1670.6270,1680.0630,1670.1120,1679.6910,1670.6850,613373000,7074299613.0000,0.539059
2002-08-28,sh.000001,1680.7540,1683.5050,1675.5250,1676.7700,1679.6910,559888000,6440210734.0000,-0.173902
2002-08-29,sh.000001,1676.8580,1680.1730,1665.7240,1667.3180,1676.7700,435036400,4472174793.0000,-0.563704
2002-08-30,sh.000001,1666.9790,1669.1400,1664.8220,1666.6180,1667.3180,395075400,4261461796.0000,-0.041981
2002-09-02,sh.000001,1666.3410,1669.9050,1663.1720,1668.7740,1666.6180,344460700,3720359891.0000,0.129364
2002-09-03,sh.000001,1669.5850,1680.2790,1669.5770,1674.0700,1668.7740,386772100,4261109004.0000,0.317353
2002-09-04,sh.000001,1674.4530,1675.9650,1662.4890,1663.9720,1674.0700,395059700,4101158749.0000,-0.603195
2002-09-05,sh.000001,1662.8920,1662.8990,1639.8210,1641.8070,1663.9720,601619400,6143667034.0000,-1.332056
2002-09-06,sh.000001,1639.8880,1644.7950,1629.9280,1631.3840,1641.8070,539432300,5270246945.0000,-0.634848
2002-09-09,sh.000001,1628.4520,1628.4520,1617.0090,1621.5820,1631.3840,418260100,4152661736.0000,-0.600840
2002-09-10,sh.000001,1620.2820,1627.3500,1619.3300,1625.1110,1621.5820,351201600,3755117416.0000,0.217623
2002-09-11,sh.000001,1645.9310,1650.0860,1641.4030,1647.7410,1625.1110,435277600,4428352865.0000,1.392521
2002-09-12,sh.000001,1619.9400,1631.6650,1614.5990,1624.5580,1647.7410,342851800,3722187293.0000,-1.406955
2002-09-13,sh.000001,1624.5020,1626.0690,1621.4240,1625.7590,1624.5580,306182400,3362246194.0000,0.073931
2002-09-16,sh.000001,1624.1330,1624.1370,1598.7400,1604.0830,1625.7590,443823100,4617856295.0000,-1.333287
2002-09-17,sh.000001,1603.4570,1612.0150,1593.9810,1604.8810,1604.0830,428532900,4213629446.0000,0.049746
2002-09-18,sh.000001,1603.6130,1605.2160,1593.5260,1594.5840,1604.8810,342691600,3683156238.0000,-0.641605
2002-09-19,sh.000001,1593.5730,1623.6530,1585.0680,1619.3540,1594.5840,550508400,5682547733.0000,1.553384
2002-09-20,sh.000001,1618.2000,1618.2000,1602.8850,1604.9130,1619.3540,348524500,3891941013.0000,-0.891778
2002-09-23,sh.000001,1602.2760,1604.2950,1597.2870,1602.5910,1604.9130,249711700,2768257985.0000,-0.144682
2002-09-24,sh.000001,1602.2030,1602.2850,1594.2820,1596.7320,1602.5910,317503200,3327743462.0000,-0.365588
2002-09-25,sh.000001,1595.8060,1602.3540,1590.4940,1597.8370,1596.7320,357656200,3853787256.0000,0.069203
2002-09-26,sh.000001,1597.8540,1599.9830,1586.5300,1587.6490,1597.8370,405337800,4417021256.0000,-0.637611
2002-09-27,sh.000001,1587.2430,1591.8370,1577.5300,1581.6180,1587.6490,390558000,4187701850.0000,-0.379870
2002-10-08,sh.000001,1577.0520,1577.0520,1558.4760,1562.9930,1581.6180,262379100,2659837924.0000,-1.177592
2002-10-09,sh.000001,1570.6490,1571.5230,1534.9110,1535.3660,1562.9930,1693941100,7573820065.0000,-1.767575
2002-10-10,sh.000001,1532.1810,1542.5640,1528.3520,1530.4070,1535.3660,508701000,3587683527.0000,-0.322984
2002-10-11,sh.000001,1532.1360,1536.8730,1521.9110,1524.0510,1530.4070,610708600,4644885919.0000,-0.415312
2002-10-14,sh.000001,1522.8720,1532.6300,1509.1360,1531.6760,1524.0510,549646400,4097420885.0000,0.500311
2002-10-15,sh.000001,1531.5810,1534.5800,1522.1010,1524.7280,1531.6760,374174600,2974364563.0000,-0.453621
2002-10-16,sh.000001,1524.9080,1548.5250,1524.9080,1537.3880,1524.7280,499620200,4012776856.0000,0.830306
2002-10-17,sh.000001,1537.9650,1538.7940,1511.3980,1513.0970,1537.3880,416896200,3406702678.0000,-1.580011
2002-10-18,sh.000001,1511.1770,1523.8310,1500.5430,1519.5390,1513.0970,408733300,3541925504.0000,0.425742
2002-10-21,sh.000001,1519.2050,1525.2560,1512.3270,1524.9250,1519.5390,345668200,2947387177.0000,0.354457
2002-10-22,sh.000001,1525.0800,1553.8650,1525.0650,1548.1040,1524.9250,648189800,5563652368.0000,1.520006
2002-10-23,sh.000001,1549.7660,1550.0880,1539.4760,1548.9650,1548.1040,472996400,4165715359.0000,0.055614
2002-10-24,sh.000001,1549.7850,1550.4310,1535.9000,1536.5200,1548.9650,442275900,4208307248.0000,-0.803436
2002-10-25,sh.000001,1535.7960,1542.5920,1517.4150,1520.3130,1536.5200,529281100,4438120265.0000,-1.054788
2002-10-28,sh.000001,1518.0860,1518.6010,1500.0070,1502.7160,1520.3130,508270300,4087222648.0000,-1.157462
2002-10-29,sh.000001,1501.3810,1511.7650,1488.6790,1510.8820,1502.7160,464592900,4213726237.0000,0.543417
2002-10-30,sh.000001,1511.1120,1513.4610,1498.4480,1509.7070,1510.8820,374856600,3383481351.0000,-0.077764
2002-10-31,sh.000001,1510.0300,1521.8710,1505.9990,1507.4960,1509.7070,357921800,3154416254.0000,-0.146456
2002-11-01,sh.000001,1507.3830,1511.0950,1498.2130,1510.7600,1507.4960,358179500,3149422226.0000,0.216521
2002-11-04,sh.000001,1516.2200,1532.2260,1515.0720,1531.8420,1510.7600,490830500,4342407878.0000,1.395459
2002-11-05,sh.000001,1533.8100,1565.2270,1532.2880,1558.2390,1531.8420,1190034500,10528073650.0000,1.723218
2002-11-06,sh.000001,1558.9140,1559.2250,1548.7280,1552.5610,1558.2390,647949400,6151167798.0000,-0.364384
2002-11-07,sh.000001,1554.0430,1559.8210,1546.2650,1554.2370,1552.5610,640628200,5551289115.0000,0.107952
2002-11-08,sh.000001,1569.9990,1573.1040,1517.3910,1522.1870,1554.2370,940124400,7541349207.0000,-2.062108
2002-11-11,sh.000001,1519.6030,1526.1320,1501.9890,1504.4030,1522.1870,439872700,3855845289.0000,-1.168323
2002-11-12,sh.000001,1504.5760,1517.7170,1481.1610,1485.9130,1504.4030,806369900,6212785716.0000,-1.229058
2002-11-13,sh.000001,1483.7120,1491.2360,1461.2600,1490.4640,1485.9130,640030700,5324174352.0000,0.306278
2002-11-14,sh.000001,1488.9140,1489.1400,1459.7090,1460.7950,1490.4640,531664300,4954007423.0000,-1.990584
2002-11-15,sh.000001,1455.9800,1481.2200,1451.3920,1463.6910,1460.7950,600443900,5275652459.0000,0.198248
2002-11-18,sh.000001,1463.7240,1468.3250,1447.4910,1451.2900,1463.6910,412223600,3700765817.0000,-0.847242
2002-11-19,sh.000001,1450.7030,1464.7630,1441.7310,1462.1740,1451.2900,422837600,3710422808.0000,0.749947
2002-11-20,sh.000001,1459.2120,1459.2120,1423.8030,1425.8430,1462.1740,569387200,4812460552.0000,-2.484720
2002-11-21,sh.000001,1421.2330,1421.2330,1389.2890,1390.6290,1425.8430,682793700,5483245242.0000,-2.469696
2002-11-22,sh.000001,1392.5740,1408.9990,1375.5390,1395.4970,1390.6290,676739900,5403454271.0000,0.350052
2002-11-25,sh.000001,1393.3410,1403.5130,1383.0900,1398.4380,1395.4970,445881300,3416142871.0000,0.210752
2002-11-26,sh.000001,1398.4380,1408.7930,1371.0070,1371.1670,1398.4380,532251100,4174131370.0000,-1.950104
2002-11-27,sh.000001,1365.8240,1383.9970,1353.1390,1378.7520,1371.1670,725723500,5332974800.0000,0.553176
2002-11-28,sh.000001,1378.1420,1417.8480,1372.3810,1417.5250,1378.7520,794634100,6208716381.0000,2.812186
2002-11-29,sh.000001,1420.4290,1450.1870,1409.2000,1434.1820,1417.5250,1506471300,12267849142.0000,1.175075
2002-12-02,sh.000001,1432.0290,1432.0290,1394.9110,1395.6750,1434.1820,669514300,5663038844.0000,-2.684942
2002-12-03,sh.000001,1391.7180,1409.8890,1388.5130,1408.8430,1395.6750,522009800,4218664747.0000,0.943484
2002-12-04,sh.000001,1414.8870,1432.8980,1406.6130,1414.4540,1408.8430,769689100,6504122259.0000,0.398267
2002-12-05,sh.000001,1411.8900,1411.8900,1395.0790,1404.8800,1414.4540,478247000,3977073506.0000,-0.676867
2002-12-06,sh.000001,1404.9250,1416.9970,1396.2050,1405.5250,1404.8800,381721100,3308794721.0000,0.045913
2002-12-09,sh.000001,1404.5130,1410.7940,1395.9260,1400.8670,1405.5250,328326200,2787268691.0000,-0.331412
2002-12-10,sh.000001,1400.5580,1406.8950,1383.5690,1383.8400,1400.8670,517753300,4341947300.0000,-1.215460
2002-12-11,sh.000001,1381.3990,1383.1520,1367.3120,1379.1950,1383.8400,442720000,3643224197.0000,-0.335662
2002-12-12,sh.000001,1378.8170,1399.7660,1378.8130,1383.9100,1379.1950,437994400,3791909429.0000,0.341873
2002-12-13,sh.000001,1375.7790,1401.6020,1367.9340,1396.8980,1383.9100,559802800,4621435005.0000,0.938494
2002-12-16,sh.000001,1397.7210,1409.9430,1392.8880,1408.5150,1396.8980,649098600,5247327365.0000,0.831633
2002-12-17,sh.000001,1409.1730,1418.2050,1403.5840,1416.0960,1408.5150,581891800,4765673085.0000,0.538222
2002-12-18,sh.000001,1416.6710,1424.4780,1409.8350,1411.7190,1416.0960,635415800,5286673451.0000,-0.309086
2002-12-19,sh.000001,1411.2760,1414.2880,1402.6420,1413.5970,1411.7190,482584700,4208861785.0000,0.133033
2002-12-20,sh.000001,1414.3450,1431.3640,1410.4600,1427.9360,1413.5970,634338700,5348770329.0000,1.014362
2002-12-23,sh.000001,1429.9510,1439.8500,1429.2930,1430.1990,1427.9360,638550200,5474167526.0000,0.158476
2002-12-24,sh.000001,1429.5310,1431.1240,1420.3800,1430.8270,1430.1990,530686400,4605115453.0000,0.043914
2002-12-25,sh.000001,1431.5880,1433.7870,1420.9300,1421.5150,1430.8270,543468000,4680032385.0000,-0.650813
2002-12-26,sh.000001,1419.9650,1420.0030,1382.3580,1384.1520,1421.5150,865209800,7055430849.0000,-2.628396
2002-12-27,sh.000001,1379.3280,1389.3280,1367.8520,1382.9710,1384.1520,685797900,5690603823.0000,-0.085325
2002-12-30,sh.000001,1379.7370,1379.7530,1358.4330,1366.3620,1382.9710,634728300,5327514632.0000,-1.200957
2002-12-31,sh.000001,1364.9680,1370.5260,1348.7140,1357.6540,1366.3620,650583300,5833557422.0000,-0.637313
2003-01-02,sh.000001,1347.4330,1351.3440,1317.4680,1320.6300,1357.6540,506568900,3883362087.0000,-2.727061
2003-01-03,sh.000001,1317.5830,1323.6280,1312.7960,1319.8680,1320.6300,364926400,2723884223.0000,-0.057697
2003-01-06,sh.000001,1319.6880,1334.8870,1311.6840,1334.6790,1319.8680,585053800,3974558319.0000,1.122151
2003-01-07,sh.000001,1335.6320,1346.8190,1326.1910,1332.0610,1334.6790,654707500,4412252213.0000,-0.196146
2003-01-08,sh.000001,1331.4410,1373.1160,1330.4510,1372.0670,1332.0610,847733800,5581740245.0000,3.003314
2003-01-09,sh.000001,1374.6180,1402.2860,1365.3700,1397.3840,1372.0670,1618572600,11212998074.0000,1.845174
2003-01-10,sh.000001,1398.3770,1411.3740,1384.6300,1384.8590,1397.3840,1463915500,10557969826.0000,-0.896319
2003-01-13,sh.000001,1381.8700,1391.1870,1378.6470,1386.3140,1384.8590,787615400,5873750483.0000,0.105062
2003-01-14,sh.000001,1386.8970,1476.9120,1386.5920,1466.8510,1386.3140,3177711700,22789709603.0000,5.809433
2003-01-15,sh.000001,1477.4540,1485.7950,1448.2710,1459.9200,1466.8510,3254010600,21334485658.0000,-0.472503
2003-01-16,sh.000001,1458.8660,1486.0590,1454.5460,1485.6180,1459.9200,2134331100,15741847006.0000,1.760233
2003-01-17,sh.000001,1488.2650,1492.7230,1472.9600,1478.6750,1485.6180,1859338900,13392218426.0000,-0.467347
2003-01-20,sh.000001,1475.7110,1482.9430,1458.1170,1482.6810,1478.6750,1402357200,10670713928.0000,0.270917
2003-01-21,sh.000001,1485.8700,1489.5510,1454.6110,1454.8910,1482.6810,1315773000,9955829856.0000,-1.874310
2003-01-22,sh.000001,1448.8260,1463.9380,1446.3480,1460.5300,1454.8910,1025818800,7782394568.0000,0.387592
2003-01-23,sh.000001,1460.2490,1470.3270,1448.7010,1450.6160,1460.5300,976508700,7381637371.0000,-0.678799
2003-01-24,sh.000001,1449.5040,1483.5570,1448.0110,1479.0700,1450.6160,1313368900,9228928605.0000,1.961510
2003-01-27,sh.000001,1481.6090,1500.3840,1480.9670,1496.1570,1479.0700,1197443200,9355492744.0000,1.155255
2003-01-28,sh.000001,1497.0980,1502.4320,1489.1650,1500.6390,1496.1570,889204400,7256385025.0000,0.299571
2003-01-29,sh.000001,1501.2860,1508.5880,1498.3720,1499.8150,1500.6390,990554000,8114116749.0000,-0.054916
2003-02-10,sh.000001,1499.1660,1499.6410,1477.5170,1480.1690,1499.8150,667252600,5042780439.0000,-1.309895
2003-02-11,sh.000001,1478.0460,1492.8940,1476.8740,1492.7640,1480.1690,537487400,4380750123.0000,0.850923
2003-02-12,sh.000001,1493.2480,1510.9850,1486.3130,1510.6710,1492.7640,925605200,7500148058.0000,1.199586
2003-02-13,sh.000001,1512.2850,1519.2900,1502.4310,1504.3380,1510.6710,1106329500,9421266825.0000,-0.419218
2003-02-14,sh.000001,1503.3730,1515.2550,1500.9830,1510.9500,1504.3380,817431000,6995608971.0000,0.439525
2003-02-17,sh.000001,1510.6400,1514.6360,1490.9180,1496.5230,1510.9500,938417000,7749922195.0000,-0.954830
2003-02-18,sh.000001,1495.1410,1500.2930,1488.8270,1496.4680,1496.5230,659428000,5473906762.0000,-0.003671
2003-02-19,sh.000001,1496.6510,1511.1320,1490.0220,1510.8030,1496.4680,835274500,6596342042.0000,0.957920
2003-02-20,sh.000001,1513.0070,1517.7660,1507.2270,1509.4860,1510.8030,813632600,6999572610.0000,-0.087173
2003-02-21,sh.000001,1508.0770,1508.1290,1476.4150,1478.8710,1509.4860,975142900,7980211157.0000,-2.028173
2003-02-24,sh.000001,1476.0700,1488.0720,1474.4710,1481.9360,1478.8710,639279100,5641785124.0000,0.207257
2003-02-25,sh.000001,1481.1060,1511.6490,1481.1060,1511.2750,1481.9360,968951200,8477911375.0000,1.979774
2003-02-26,sh.000001,1513.4930,1515.4570,1506.5530,1513.1750,1511.2750,690790900,6301319290.0000,0.125723
2003-02-27,sh.000001,1514.0240,1524.7510,1508.7470,1513.7040,1513.1750,760375800,6662132602.0000,0.034955
2003-02-28,sh.000001,1512.8650,1514.5020,1501.4240,1511.9320,1513.7040,646578200,5963188604.0000,-0.117062
2003-03-03,sh.000001,1511.5850,1525.6990,1511.0450,1525.4830,1511.9320,877537800,8064160650.0000,0.896272
2003-03-04,sh.000001,1527.4490,1529.7520,1517.8590,1524.3040,1525.4830,795350200,7492838546.0000,-0.077292
2003-03-05,sh.000001,1524.0770,1524.1230,1508.2510,1517.1790,1524.3040,673754800,6170288994.0000,-0.467427
2003-03-06,sh.000001,1516.6010,1517.3480,1494.2410,1498.3430,1517.1790,845438400,7179470287.0000,-1.241511
2003-03-07,sh.000001,1495.6940,1502.4280,1489.3840,1493.0930,1498.3430,705580400,5819913722.0000,-0.350387
2003-03-10,sh.000001,1492.2090,1496.1640,1467.6390,1468.9190,1493.0930,747047200,6220774432.0000,-1.619060
2003-03-11,sh.000001,1467.5510,1473.9550,1463.5840,1469.5480,1468.9190,515564600,4598943682.0000,0.042823
2003-03-12,sh.000001,1468.7470,1475.2870,1458.5000,1475.0080,1469.5480,529337300,4574538832.0000,0.371549
2003-03-13,sh.000001,1475.0370,1477.8580,1463.3300,1464.6490,1475.0080,532861600,4667211703.0000,-0.702302
2003-03-14,sh.000001,1464.9920,1471.4990,1461.3510,1466.0440,1464.6490,495930100,4276278167.0000,0.095238
2003-03-17,sh.000001,1465.1440,1469.5330,1453.3680,1469.2740,1466.0440,632370300,5114043340.0000,0.220328
2003-03-18,sh.000001,1468.9860,1478.9950,1458.9790,1459.8920,1469.2740,597670900,5163435846.0000,-0.638552
2003-03-19,sh.000001,1458.5820,1475.8440,1452.5920,1469.9600,1459.8920,662217700,5647205271.0000,0.689640
2003-03-20,sh.000001,1469.6630,1477.2530,1460.7990,1464.5400,1469.9600,675681400,5679245072.0000,-0.368712
2003-03-21,sh.000001,1464.1840,1475.8090,1461.9150,1474.6570,1464.5400,534064500,4860613083.0000,0.690793
2003-03-24,sh.000001,1474.5910,1477.9740,1470.4350,1477.7660,1474.6570,472705400,4334155289.0000,0.210829
2003-03-25,sh.000001,1478.0530,1478.4050,1461.7540,1462.4000,1477.7660,572231300,4974811847.0000,-1.039811
2003-03-26,sh.000001,1461.3210,1465.4250,1452.8910,1456.2710,1462.4000,558287800,4953536123.0000,-0.419108
2003-03-27,sh.000001,1455.4390,1507.6680,1447.0140,1499.3470,1456.2710,1349538100,10967467874.0000,2.957969
2003-03-28,sh.000001,1498.4550,1508.2630,1488.6010,1491.9410,1499.3470,1316515300,11082297409.0000,-0.493949
2003-03-31,sh.000001,1491.3910,1511.2200,1490.9860,1510.5780,1491.9410,1050938500,8913051962.0000,1.249176
2003-04-01,sh.000001,1513.0010,1525.2350,1508.8440,1522.5460,1510.5780,1333173800,11606546833.0000,0.792281
2003-04-02,sh.000001,1522.4910,1525.7690,1516.7880,1521.3200,1522.5460,979096900,7778498412.0000,-0.080528
2003-04-03,sh.000001,1521.3560,1522.6710,1510.5120,1511.7290,1521.3200,829964100,7148891672.0000,-0.630436
2003-04-04,sh.000001,1510.2220,1521.7830,1509.6100,1521.1280,1511.7290,905401800,7626323359.0000,0.621742
2003-04-07,sh.000001,1521.8980,1530.3710,1512.5000,1515.1320,1521.1280,1186576700,9653115369.0000,-0.394187
2003-04-08,sh.000001,1515.6450,1523.9470,1513.2350,1520.5510,1515.1320,1494193000,11294889003.0000,0.357663
2003-04-09,sh.000001,1519.9850,1545.3360,1510.3440,1543.6740,1520.5510,2884447900,18579366397.0000,1.520694
2003-04-10,sh.000001,1546.5070,1559.8690,1541.2890,1551.1800,1543.6740,3211716300,24850131382.0000,0.486249
2003-04-11,sh.000001,1552.0040,1581.6990,1548.5290,1576.8600,1551.1800,2942231300,22233282985.0000,1.655509
2003-04-14,sh.000001,1581.3800,1616.6540,1581.2040,1616.0720,1576.8600,3657239900,29704321366.0000,2.486717
2003-04-15,sh.000001,1619.9500,1632.0920,1606.7260,1631.4700,1616.0720,3211677100,27446242358.0000,0.952801
2003-04-16,sh.000001,1633.5300,1649.6030,1598.8280,1606.2400,1631.4700,3909912700,33015484375.0000,-1.546457
2003-04-17,sh.000001,1606.2330,1621.2290,1595.6270,1613.6040,1606.2400,2840057500,22997551977.0000,0.458463
2003-04-18,sh.000001,1616.9050,1620.8060,1596.6680,1603.0770,1613.6040,2444729300,19536118614.0000,-0.652389
2003-04-21,sh.000001,1598.5040,1598.5830,1557.1210,1571.7140,1603.0770,2155321400,17399156346.0000,-1.956427
2003-04-22,sh.000001,1570.5740,1575.7960,1563.5890,1568.6920,1571.7140,1120284000,9806972585.0000,-0.192272
2003-04-23,sh.000001,1568.1330,1569.7850,1540.0670,1541.9600,1568.6920,1553742200,12625058377.0000,-1.704098
2003-04-24,sh.000001,1538.5800,1542.1060,1492.9040,1503.5900,1541.9600,1957435800,15650425377.0000,-2.488391
2003-04-25,sh.000001,1501.5690,1513.3320,1481.0680,1487.1470,1503.5900,1208538500,9895816612.0000,-1.093582
2003-04-28,sh.000001,1483.4660,1538.5940,1473.2660,1537.6910,1487.1470,2388194100,19275407043.0000,3.398727
2003-04-29,sh.000001,1535.8800,1535.8800,1508.3200,1509.3130,1537.6910,1853942800,15653447087.0000,-1.845498
2003-04-30,sh.000001,1511.1540,1539.5730,1510.6010,1521.4440,1509.3130,1889841000,15506754892.0000,0.803742
2003-05-12,sh.000001,1522.9810,1536.8930,1511.8710,1531.8670,1521.4440,1549740800,13076392196.0000,0.685071
2003-05-13,sh.000001,1533.0800,1534.8030,1481.7450,1485.3070,1531.8670,2253950600,17609896858.0000,-3.039424
2003-05-14,sh.000001,1480.1110,1523.3240,1477.2520,1522.9240,1485.3070,1817606100,13519935578.0000,2.532604
2003-05-15,sh.000001,1524.4990,1555.5570,1516.4250,1555.2850,1522.9240,2289862300,18266327493.0000,2.124931
2003-05-16,sh.000001,1555.9070,1560.7240,1543.1670,1554.4520,1555.2850,1603548800,13674729205.0000,-0.053560
2003-05-19,sh.000001,1557.2940,1563.1070,1546.7520,1555.4470,1554.4520,1347765700,11261229758.0000,0.064009
2003-05-20,sh.000001,1553.6910,1553.8450,1530.6670,1535.5200,1555.4470,1133097100,9169082115.0000,-1.281111
2003-05-21,sh.000001,1534.6010,1547.3140,1530.0460,1533.4830,1535.5200,908703200,7594697437.0000,-0.132658
2003-05-22,sh.000001,1532.1850,1546.3930,1522.1870,1546.1130,1533.4830,959390200,8130460738.0000,0.823616
2003-05-23,sh.000001,1547.1550,1571.6890,1547.0890,1560.9550,1546.1130,1827109400,15318020496.0000,0.959950
2003-05-26,sh.000001,1563.2050,1574.3860,1561.0400,1569.5120,1560.9550,1525362000,12322333186.0000,0.548191
2003-05-27,sh.000001,1572.3080,1575.6260,1558.1260,1568.3410,1569.5120,1416793700,11943883604.0000,-0.074610
2003-05-28,sh.000001,1569.3280,1576.6240,1549.0620,1551.8110,1568.3410,1510637700,12327754760.0000,-1.053974
2003-05-29,sh.000001,1549.0520,1568.5420,1543.3410,1568.1560,1551.8110,1481431800,13201451393.0000,1.053284
2003-05-30,sh.000001,1570.9200,1581.6120,1567.2800,1576.2610,1568.1560,1614687600,14361624603.0000,0.516848
2003-06-02,sh.000001,1577.9870,1578.8680,1564.6110,1576.5280,1576.2610,1166830300,10435779816.0000,0.016937
2003-06-03,sh.000001,1577.0780,1582.4120,1561.0820,1562.2370,1576.5280,1110301000,9857029202.0000,-0.906479
2003-06-04,sh.000001,1560.6670,1574.7680,1546.6210,1574.1110,1562.2370,1427534300,11358710261.0000,0.760058
2003-06-05,sh.000001,1575.3080,1575.6350,1555.4490,1556.2490,1574.1110,1184987300,9372022830.0000,-1.134732
2003-06-06,sh.000001,1553.1950,1557.7630,1538.0970,1538.9200,1556.2490,1052004000,8939566321.0000,-1.113509
2003-06-09,sh.000001,1536.2730,1548.1410,1527.8350,1530.2150,1538.9200,982743800,7675308826.0000,-0.565662
2003-06-10,sh.000001,1529.5330,1541.3860,1529.5150,1538.7620,1530.2150,679068800,5763121188.0000,0.558549
2003-06-11,sh.000001,1540.7160,1566.9020,1540.7040,1565.8400,1538.7620,1311754200,9219856179.0000,1.759727
2003-06-12,sh.000001,1566.9210,1569.1260,1556.5290,1562.1060,1565.8400,820729700,6731850730.0000,-0.238467
2003-06-13,sh.000001,1562.6090,1572.4130,1560.3010,1566.7660,1562.1060,978125800,7773022472.0000,0.298317
2003-06-16,sh.000001,1568.1880,1569.5470,1555.3720,1559.7050,1566.7660,804094100,6785720363.0000,-0.450676
